"","id","status","p_value","morans_test_statistic","morans_I","gene_ids","feature_types","n_cells","mt","ribo","hb","n_cells_by_counts","mean_counts","pct_dropout_by_counts","total_counts","highly_variable","means","dispersions","dispersions_norm","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"63","ANTXR2","OK",0,42.8948689727922,0.0905341853455568,"ANTXR2","Gene Expression",139833,FALSE,FALSE,FALSE,139833,1.14117836952209,48.4868355614826,309774,TRUE,0.574936045614987,1.15815048998767,1.04033279418945,"ANTXR2",0,"2","1",0.0670652504761611,-0.415819336721047
"64","ANXA1","OK",5.79881581899442e-22,9.56157656402837,0.0201302398519974,"ANXA1","Gene Expression",79826,FALSE,FALSE,FALSE,79826,0.809074223041534,70.5928510117848,219624,TRUE,0.576361769201267,1.86436331739293,2.62405180931091,"ANXA1",9.30850773719844e-22,"8","1",-2.52599285880729,1.89877397840347
"65","ANXA3","OK",2.27893698203732e-96,20.7975185484956,0.0438656822545652,"ANXA3","Gene Expression",72467,FALSE,FALSE,FALSE,72467,0.410998672246933,73.3038375250045,111566,TRUE,0.258057233485536,0.886491022953212,0.582546234130859,"ANXA3",5.38563768059218e-96,"4","1",-5.3381276015441,0.890641043833153
"66","ANXA6","OK",0,59.9456893364166,0.126541943546016,"ANXA6","Gene Expression",104852,FALSE,FALSE,FALSE,104852,0.71779066324234,61.3735075575334,194845,TRUE,0.412254724041248,0.831620809953809,0.640958309173584,"ANXA6",0,"4","1",-4.66555451194449,0.898307154825584
"67","AOAH","OK",0,81.396477874356,0.17183365219899,"AOAH","Gene Expression",36264,FALSE,FALSE,FALSE,36264,0.2042136490345,86.6406828488383,55434,TRUE,0.150886567022235,1.01056213110871,0.766352713108063,"AOAH",0,"6","1",4.9547338600953,0.467858622721092
"68","AOPEP","OK",2.08229576025399e-27,10.7824895803999,0.0227151836891846,"AOPEP","Gene Expression",115567,FALSE,FALSE,FALSE,115567,0.767331838607788,57.4262021506644,208293,TRUE,0.43923564954664,1.1287754067704,1.44467175006866,"AOPEP",3.54774122164387e-27,"3","1",1.64626134594277,-1.31362312013779
"69","APBB2","OK",1.33961417536762e-33,12.0233386767562,0.0253348290072716,"APBB2","Gene Expression",70147,FALSE,FALSE,FALSE,70147,0.377482503652573,74.1585037446906,102468,TRUE,0.227983942811086,1.11658704517626,0.923424422740936,"APBB2",2.38995433857359e-33,"2","1",-0.840518939892491,-1.5582463043419
"70","APOC1","OK",9.64118292656431e-251,33.800666327839,0.0713278413883328,"APOC1","Gene Expression",96991,FALSE,FALSE,FALSE,96991,0.856279790401459,64.2694261579438,232438,TRUE,0.482793264060562,1.71544393752917,3.03143286705017,"APOC1",3.22198119632534e-250,"2","1",-1.47368668357535,1.17215950315322
"71","APOD","OK",6.94083803699475e-224,31.9204784730928,0.0673475048502332,"APOD","Gene Expression",22832,FALSE,FALSE,FALSE,22832,0.208553299307823,91.588905548331,56612,TRUE,0.115719045062281,3.66987037175313,4.70601320266724,"APOD",2.2096062374653e-223,"8","1",-3.73119782249137,1.25470812146987
"72","APOE","OK",0,54.8223734834385,0.11572338861529,"APOE","Gene Expression",171126,FALSE,FALSE,FALSE,171126,4.12873792648315,36.958788142243,1120750,TRUE,1.38946864620199,2.3267540515415,1.78833818435669,"APOE",0,"2","1",-1.66242073814078,1.19533045118179
"73","APOL2","OK",2.08238974594453e-127,23.9831927728432,0.0505736445437499,"APOL2","Gene Expression",12395,FALSE,FALSE,FALSE,12395,0.0512247160077095,95.4337983650825,13905,TRUE,0.0317427550680089,1.12113927277755,0.930168390274048,"APOL2",5.39245702867724e-127,"4","1",-5.02125405112906,0.742788623026268
"74","AR","OK",1.91799069593425e-16,8.14363066125069,0.017096533990329,"AR","Gene Expression",16808,FALSE,FALSE,FALSE,16808,0.0948053225874901,93.8080905946193,25735,TRUE,0.0672671717792696,1.16444325129399,0.994321525096893,"AR",2.89786402680341e-16,"8","1",-2.49353216926261,1.8843453628334
"75","ARAP2","OK",1.54315092164076e-124,23.7065503063461,0.0500074161656844,"ARAP2","Gene Expression",62802,FALSE,FALSE,FALSE,62802,0.355832189321518,76.8643327893432,96591,TRUE,0.199980186247912,1.04915004980981,0.823519170284271,"ARAP2",3.95183298752284e-124,"1","1",-2.62567185203238,-1.07932870561753
"76","ARAP3","OK",2.24649514106887e-09,5.86493856252963,0.0123172642229815,"ARAP3","Gene Expression",18422,FALSE,FALSE,FALSE,18422,0.0787803307175636,93.2135081469584,21385,TRUE,0.0716494390400939,0.832504161212294,0.502566874027252,"ARAP3",3.0872626295085e-09,"4","1",-4.96878861228629,0.285823653391258
"77","ARFGEF1","OK",1.1385710399122e-08,5.58950774704242,0.0117484054732252,"ARFGEF1","Gene Expression",150516,FALSE,FALSE,FALSE,150516,1.08546662330627,44.5513186541954,294651,TRUE,0.54324304540611,0.942836211303656,0.941762387752533,"ARFGEF1",1.54329746425599e-08,"7","1",1.98049975593881,-1.57524316484605
"78","ARHGAP15","OK",2.68061959433288e-114,22.6921027880996,0.0478619730424443,"ARHGAP15","Gene Expression",231286,FALSE,FALSE,FALSE,231286,4.68593597412109,14.7964089283149,1272002,TRUE,1.42472874715996,2.00988117999474,0.777874350547791,"ARHGAP15",6.69190646930583e-114,"2","1",-0.378596055905065,-1.20623319322739
"79","ARHGAP17","OK",0.000142968265502517,3.62771871221189,0.0076050850370525,"ARHGAP17","Gene Expression",98377,FALSE,FALSE,FALSE,98377,0.547023236751556,63.7588367698038,148490,TRUE,0.316013412389028,0.842026361025706,0.669102191925049,"ARHGAP17",0.000179963681243192,"3","1",0.226950895388881,-1.8346602218834
"80","ARHGAP24","OK",1.26611115424247e-21,9.48043623218613,0.019943976330681,"ARHGAP24","Gene Expression",31597,FALSE,FALSE,FALSE,31597,0.307996660470963,88.3599618347326,83606,TRUE,0.335435291707214,2.3435973128755,4.73039770126343,"ARHGAP24",2.01686566421792e-21,"1","1",-3.59593914786979,-1.37720840150986
"81","ARHGAP25","OK",0,74.3788099994632,0.157025557004289,"ARHGAP25","Gene Expression",128767,FALSE,FALSE,FALSE,128767,1.05718159675598,52.5634460731403,286973,TRUE,0.493818676232113,0.989997429882202,1.06931924819946,"ARHGAP25",0,"1","1",-3.41308211127921,-0.234121491262062
"82","ARHGAP26","OK",6.78201262185991e-05,3.81598589574108,0.00799891197107658,"ARHGAP26","Gene Expression",29880,FALSE,FALSE,FALSE,29880,0.186527222394943,88.9924885154227,50633,TRUE,0.16903889556846,1.68497435965199,1.76546788215637,"ARHGAP26",8.58367798098014e-05,"1","1",-3.63651322166129,-1.22362773592149
"83","ARHGAP29","OK",0,46.8464779911793,0.0988472936107302,"ARHGAP29","Gene Expression",13491,FALSE,FALSE,FALSE,13491,0.0820074304938316,95.0300422544032,22261,TRUE,0.0449497741121972,1.858468861585,2.02249312400818,"ARHGAP29",0,"1","1",-4.57255886832877,-0.147248913594826
"84","ARHGAP31","OK",1.92074172184761e-35,12.3690901035403,0.0260553127107256,"ARHGAP31","Gene Expression",29308,FALSE,FALSE,FALSE,29308,0.149548172950745,89.2032079454487,40595,TRUE,0.126307818158261,1.09835408932934,0.896413028240204,"ARHGAP31",3.48040405995363e-35,"1","1",-3.69624565879508,-0.394054104634865
"85","ARHGAP6","OK",0,113.692023445706,0.240051767046337,"ARHGAP6","Gene Expression",124546,FALSE,FALSE,FALSE,124546,1.1836758852005,54.1184228461122,321310,TRUE,0.488252480479366,1.29021614730951,1.88132011890411,"ARHGAP6",0,"5","1",4.50410212238626,-0.293358494588478
